Timestamp,q0,q1,q2,q3,gyroX,gyroY,gyroZ,accX,accY,accZ
1447550882906050000.00,-0.01,0.00,0.98,0.18,0.05,0.01,-0.03,-0.18,-0.20,9.82
1447550882926060000.00,-0.01,0.00,0.98,0.18,0.06,0.01,-0.04,-0.19,-0.17,9.83
1447550882946060000.00,-0.01,0.00,0.98,0.19,0.06,0.01,-0.03,-0.22,-0.17,9.83
1447550882966070000.00,-0.01,0.00,0.98,0.19,0.07,0.01,-0.03,-0.21,-0.16,9.85
1447550882986070000.00,-0.01,0.01,0.98,0.19,0.08,0.02,-0.04,-0.22,-0.13,9.83
1447550883006070000.00,-0.01,0.01,0.98,0.19,0.09,0.01,-0.04,-0.22,-0.13,9.84
1447550883026060000.00,-0.01,0.01,0.98,0.19,0.09,0.03,-0.05,-0.20,-0.11,9.86
1447550883046060000.00,-0.01,0.01,0.98,0.19,0.09,0.03,-0.04,-0.19,-0.11,9.85
1447550883066060000.00,-0.01,0.01,0.98,0.19,0.10,0.04,-0.04,-0.15,-0.11,9.83
1447550883086050000.00,-0.01,0.01,0.98,0.19,0.09,0.03,-0.03,-0.12,-0.11,9.84
1447550883106060000.00,-0.01,0.01,0.98,0.19,0.10,0.03,-0.03,-0.11,-0.09,9.84
1447550883126060000.00,-0.01,0.01,0.98,0.19,0.10,0.03,-0.03,-0.09,-0.08,9.83
1447550883146080000.00,-0.01,0.01,0.98,0.19,0.10,0.04,-0.02,-0.07,-0.08,9.83
1447550883166060000.00,-0.01,0.01,0.98,0.19,0.09,0.04,-0.02,-0.06,-0.07,9.83
1447550883186060000.00,-0.01,0.01,0.98,0.19,0.10,0.04,-0.01,-0.05,-0.07,9.81
1447550883206060000.00,-0.01,0.02,0.98,0.19,0.09,0.04,0.00,-0.05,-0.05,9.80
1447550883226060000.00,-0.01,0.02,0.98,0.19,0.10,0.04,0.01,-0.03,-0.03,9.81
1447550883246060000.00,-0.01,0.02,0.98,0.19,0.10,0.03,0.02,-0.01,0.00,9.82
1447550883266060000.00,-0.01,0.02,0.98,0.19,0.10,0.02,0.02,-0.01,0.01,9.81
1447550883286070000.00,-0.01,0.02,0.98,0.19,0.09,0.03,0.02,-0.02,0.02,9.81
1447550883306060000.00,-0.01,0.02,0.98,0.19,0.09,0.03,0.03,-0.01,0.05,9.81
1447550883326060000.00,-0.01,0.02,0.98,0.19,0.08,0.02,0.03,-0.02,0.06,9.81
1447550883346070000.00,-0.01,0.02,0.98,0.19,0.06,0.02,0.03,-0.02,0.06,9.79
1447550883366060000.00,-0.01,0.02,0.98,0.19,0.05,0.02,0.04,-0.02,0.08,9.80
1447550883386060000.00,-0.01,0.02,0.98,0.19,0.03,0.02,0.04,-0.05,0.10,9.79
1447550883406060000.00,-0.01,0.02,0.98,0.19,0.02,0.01,0.05,-0.06,0.11,9.81
1447550883426060000.00,-0.01,0.02,0.98,0.19,0.01,0.01,0.06,-0.08,0.12,9.80
1447550883446060000.00,-0.01,0.02,0.98,0.19,0.00,0.01,0.06,-0.09,0.12,9.79
1447550883466060000.00,-0.01,0.02,0.98,0.19,-0.01,0.00,0.07,-0.11,0.11,9.77
1447550883486060000.00,-0.01,0.02,0.98,0.19,-0.03,0.00,0.07,-0.12,0.11,9.77
1447550883506060000.00,-0.01,0.02,0.98,0.19,-0.03,-0.01,0.08,-0.14,0.09,9.77
1447550883526030000.00,-0.01,0.02,0.98,0.19,-0.04,-0.02,0.08,-0.14,0.09,9.76
1447550883546060000.00,-0.01,0.02,0.98,0.19,-0.04,-0.01,0.09,-0.13,0.09,9.77
1447550883566060000.00,-0.01,0.02,0.98,0.19,-0.05,-0.03,0.09,-0.14,0.09,9.78
1447550883586060000.00,-0.01,0.02,0.98,0.19,-0.06,-0.02,0.09,-0.14,0.10,9.79
1447550883606000000.00,-0.01,0.02,0.98,0.19,-0.06,-0.03,0.09,-0.16,0.08,9.80
1447550883626060000.00,-0.01,0.02,0.98,0.18,-0.07,-0.03,0.10,-0.15,0.07,9.80
1447550883646060000.00,-0.01,0.02,0.98,0.18,-0.06,-0.03,0.09,-0.15,0.05,9.81
1447550883666050000.00,-0.01,0.02,0.98,0.18,-0.07,-0.02,0.10,-0.17,0.06,9.83
1447550883686060000.00,-0.01,0.02,0.98,0.18,-0.07,-0.02,0.09,-0.18,0.05,9.84
1447550883706060000.00,-0.01,0.01,0.98,0.18,-0.06,-0.01,0.09,-0.20,0.03,9.84
1447550883726060000.00,-0.01,0.01,0.98,0.18,-0.05,0.00,0.10,-0.21,0.02,9.83
1447550883746050000.00,-0.01,0.01,0.98,0.18,-0.05,0.00,0.09,-0.23,0.02,9.83
1447550883766070000.00,-0.01,0.01,0.98,0.18,-0.04,0.01,0.10,-0.21,0.01,9.84
1447550883786050000.00,-0.01,0.01,0.98,0.18,-0.03,0.01,0.10,-0.21,0.00,9.84
1447550883806080000.00,-0.01,0.01,0.98,0.18,-0.03,0.03,0.10,-0.21,0.00,9.85
1447550883826080000.00,-0.01,0.01,0.98,0.18,-0.02,0.03,0.08,-0.19,0.00,9.85
1447550883846090000.00,-0.01,0.01,0.98,0.18,-0.01,0.03,0.09,-0.18,-0.01,9.85
1447550883866050000.00,-0.01,0.01,0.98,0.18,0.01,0.04,0.08,-0.17,-0.01,9.86
1447550883886080000.00,-0.01,0.01,0.98,0.18,0.02,0.04,0.07,-0.15,0.00,9.86
1447550883906070000.00,-0.01,0.01,0.98,0.18,0.04,0.04,0.07,-0.14,0.00,9.86
1447550883926080000.00,-0.01,0.01,0.98,0.18,0.05,0.04,0.07,-0.12,0.00,9.87
1447550883946080000.00,-0.01,0.01,0.98,0.18,0.06,0.04,0.06,-0.12,0.01,9.88
1447550883966040000.00,-0.01,0.01,0.98,0.18,0.07,0.05,0.04,-0.12,0.04,9.88
1447550883986080000.00,-0.01,0.02,0.98,0.18,0.09,0.05,0.04,-0.13,0.07,9.88
1447550884006080000.00,-0.01,0.02,0.98,0.18,0.10,0.05,0.02,-0.15,0.09,9.86
1447550884026080000.00,-0.01,0.02,0.98,0.18,0.10,0.06,0.02,-0.14,0.09,9.85
1447550884046080000.00,-0.01,0.02,0.98,0.18,0.10,0.06,0.01,-0.16,0.12,9.85
1447550884066040000.00,-0.01,0.02,0.98,0.18,0.09,0.06,0.01,-0.16,0.15,9.84
1447550884086080000.00,-0.01,0.02,0.98,0.18,0.09,0.05,0.00,-0.18,0.16,9.83
1447550884106080000.00,-0.02,0.02,0.98,0.18,0.08,0.06,0.00,-0.18,0.18,9.84
1447550884126080000.00,-0.02,0.02,0.98,0.18,0.07,0.05,-0.01,-0.20,0.19,9.81
1447550884146080000.00,-0.02,0.02,0.98,0.18,0.06,0.05,0.00,-0.21,0.20,9.80
1447550884166050000.00,-0.02,0.02,0.98,0.18,0.05,0.06,0.00,-0.21,0.20,9.80
1447550884186080000.00,-0.02,0.02,0.98,0.18,0.04,0.07,-0.01,-0.22,0.20,9.81
1447550884206080000.00,-0.02,0.02,0.98,0.18,0.03,0.06,-0.01,-0.23,0.19,9.79
1447550884226070000.00,-0.02,0.02,0.98,0.18,0.02,0.06,0.00,-0.24,0.19,9.79
1447550884246080000.00,-0.02,0.02,0.98,0.18,-0.01,0.07,0.01,-0.24,0.18,9.77
1447550884266040000.00,-0.02,0.02,0.98,0.18,-0.01,0.07,0.00,-0.24,0.18,9.78
1447550884286080000.00,-0.02,0.02,0.98,0.18,-0.03,0.07,0.01,-0.28,0.16,9.78
1447550884306080000.00,-0.02,0.02,0.98,0.18,-0.04,0.07,0.01,-0.30,0.14,9.76
1447550884326070000.00,-0.02,0.02,0.98,0.18,-0.05,0.08,0.00,-0.32,0.12,9.74
1447550884346090000.00,-0.02,0.02,0.98,0.18,-0.06,0.07,0.01,-0.33,0.11,9.75
1447550884366040000.00,-0.02,0.02,0.98,0.18,-0.07,0.07,0.02,-0.35,0.08,9.72
1447550884386070000.00,-0.02,0.02,0.98,0.18,-0.08,0.07,0.02,-0.37,0.05,9.71
1447550884406070000.00,-0.02,0.02,0.98,0.18,-0.10,0.05,0.03,-0.39,0.03,9.71
1447550884426080000.00,-0.02,0.02,0.98,0.18,-0.10,0.05,0.03,-0.40,0.02,9.69
1447550884446090000.00,-0.03,0.02,0.98,0.18,-0.11,0.05,0.03,-0.40,0.00,9.70
1447550884466040000.00,-0.03,0.02,0.98,0.18,-0.12,0.03,0.04,-0.42,-0.02,9.71
1447550884486080000.00,-0.03,0.02,0.98,0.18,-0.12,0.03,0.04,-0.43,-0.05,9.71
1447550884506080000.00,-0.03,0.01,0.98,0.18,-0.12,0.02,0.04,-0.44,-0.07,9.74
1447550884526080000.00,-0.03,0.01,0.98,0.18,-0.13,0.02,0.05,-0.47,-0.11,9.73
1447550884546080000.00,-0.03,0.01,0.98,0.18,-0.12,0.00,0.05,-0.48,-0.14,9.74
1447550884566040000.00,-0.03,0.01,0.98,0.18,-0.12,-0.01,0.05,-0.46,-0.17,9.73
1447550884586080000.00,-0.03,0.01,0.98,0.18,-0.11,-0.01,0.05,-0.46,-0.19,9.76
1447550884606080000.00,-0.03,0.01,0.98,0.18,-0.11,-0.01,0.05,-0.44,-0.21,9.76
1447550884626080000.00,-0.03,0.01,0.98,0.18,-0.10,-0.01,0.05,-0.43,-0.21,9.78
1447550884646070000.00,-0.03,0.01,0.98,0.18,-0.10,-0.02,0.06,-0.42,-0.22,9.82
1447550884666040000.00,-0.03,0.00,0.98,0.18,-0.09,-0.03,0.06,-0.42,-0.23,9.80
1447550884686050000.00,-0.03,0.00,0.98,0.18,-0.08,-0.03,0.07,-0.41,-0.24,9.80
1447550884706050000.00,-0.03,0.00,0.98,0.18,-0.08,-0.03,0.06,-0.42,-0.27,9.80
1447550884726050000.00,-0.03,0.00,0.98,0.18,-0.06,-0.04,0.07,-0.41,-0.28,9.79
1447550884746050000.00,-0.03,0.00,0.98,0.18,-0.06,-0.03,0.07,-0.41,-0.27,9.80
1447550884766060000.00,-0.03,0.00,0.98,0.17,-0.05,-0.03,0.07,-0.39,-0.30,9.78
1447550884786050000.00,-0.03,0.00,0.98,0.17,-0.03,-0.04,0.08,-0.38,-0.32,9.79
1447550884806000000.00,-0.03,0.00,0.98,0.17,-0.03,-0.04,0.08,-0.33,-0.31,9.78
1447550884826050000.00,-0.03,0.00,0.98,0.17,-0.02,-0.05,0.08,-0.26,-0.34,9.77
1447550884846050000.00,-0.02,0.00,0.98,0.17,-0.02,-0.06,0.09,-0.23,-0.32,9.82
1447550884866050000.00,-0.02,0.00,0.98,0.17,0.00,-0.05,0.09,-0.19,-0.30,9.83
1447550884886060000.00,-0.02,0.00,0.98,0.17,0.00,-0.05,0.09,-0.18,-0.29,9.82
1447550884906050000.00,-0.02,0.00,0.99,0.17,0.01,-0.06,0.09,-0.15,-0.29,9.80
1447550884926190000.00,-0.02,0.00,0.99,0.17,0.03,-0.05,0.08,-0.17,-0.28,9.79
1447550884946050000.00,-0.02,0.00,0.99,0.17,0.03,-0.06,0.08,-0.22,-0.27,9.76
1447550884966050000.00,-0.02,0.00,0.99,0.17,0.03,-0.06,0.08,-0.25,-0.28,9.77
1447550884986050000.00,-0.02,0.00,0.99,0.17,0.05,-0.05,0.08,-0.24,-0.29,9.76
1447550885006190000.00,-0.02,0.00,0.99,0.17,0.05,-0.05,0.07,-0.23,-0.27,9.79
1447550885026120000.00,-0.02,0.00,0.99,0.17,0.06,-0.04,0.07,-0.23,-0.24,9.78
1447550885046190000.00,-0.02,0.00,0.99,0.17,0.06,-0.04,0.07,-0.22,-0.25,9.75
1447550885066160000.00,-0.02,0.00,0.99,0.17,0.06,-0.04,0.08,-0.24,-0.23,9.77
1447550885086180000.00,-0.02,0.00,0.99,0.17,0.07,-0.04,0.08,-0.22,-0.21,9.81
1447550885106180000.00,-0.02,0.00,0.99,0.17,0.08,-0.04,0.07,-0.21,-0.20,9.80
1447550885126140000.00,-0.02,0.00,0.99,0.17,0.09,-0.03,0.07,-0.19,-0.20,9.77
1447550885146180000.00,-0.02,0.00,0.99,0.17,0.10,-0.03,0.06,-0.17,-0.19,9.74
1447550885166160000.00,-0.02,0.01,0.99,0.17,0.10,-0.03,0.07,-0.18,-0.19,9.76
1447550885186170000.00,-0.02,0.01,0.99,0.17,0.10,-0.03,0.07,-0.19,-0.19,9.76
1447550885206160000.00,-0.01,0.01,0.99,0.16,0.09,-0.03,0.07,-0.18,-0.18,9.73
1447550885226110000.00,-0.01,0.01,0.99,0.16,0.09,-0.03,0.07,-0.22,-0.17,9.71
1447550885246150000.00,-0.01,0.01,0.99,0.16,0.09,-0.03,0.08,-0.28,-0.14,9.72
1447550885266170000.00,-0.01,0.01,0.99,0.16,0.08,-0.02,0.08,-0.31,-0.11,9.73
1447550885286170000.00,-0.01,0.01,0.99,0.16,0.07,-0.01,0.09,-0.28,-0.11,9.72
1447550885306180000.00,-0.01,0.01,0.99,0.16,0.07,-0.01,0.09,-0.19,-0.11,9.70
1447550885326180000.00,-0.01,0.01,0.99,0.16,0.06,0.00,0.09,-0.11,-0.13,9.72
1447550885346180000.00,-0.01,0.01,0.99,0.16,0.07,0.00,0.09,-0.06,-0.14,9.72
1447550885366160000.00,-0.01,0.01,0.99,0.16,0.07,0.00,0.10,-0.05,-0.12,9.73
1447550885386170000.00,-0.01,0.01,0.99,0.16,0.06,-0.01,0.09,-0.05,-0.07,9.69
1447550885406180000.00,-0.01,0.01,0.99,0.16,0.05,-0.03,0.09,-0.10,-0.07,9.67
1447550885426190000.00,-0.01,0.01,0.99,0.16,0.04,-0.03,0.09,-0.12,-0.04,9.68
1447550885446170000.00,-0.01,0.01,0.99,0.16,0.03,-0.04,0.09,-0.12,-0.02,9.69
1447550885466170000.00,-0.01,0.01,0.99,0.16,0.02,-0.05,0.09,-0.14,0.00,9.66
1447550885486170000.00,-0.01,0.01,0.99,0.16,0.01,-0.07,0.08,-0.09,0.02,9.68
1447550885506180000.00,-0.01,0.01,0.99,0.16,0.01,-0.07,0.09,-0.07,0.05,9.70
1447550885526180000.00,-0.01,0.01,0.99,0.16,0.00,-0.08,0.07,-0.06,0.02,9.70
1447550885546180000.00,-0.01,0.01,0.99,0.16,0.00,-0.10,0.07,-0.04,0.00,9.70
1447550885566180000.00,-0.01,0.01,0.99,0.16,0.00,-0.12,0.05,0.00,0.02,9.72
1447550885586170000.00,0.00,0.01,0.99,0.16,0.01,-0.12,0.04,0.00,0.04,9.79
1447550885606170000.00,0.00,0.01,0.99,0.16,0.00,-0.12,0.03,0.01,0.05,9.80
1447550885626170000.00,0.00,0.01,0.99,0.16,0.00,-0.13,0.03,0.02,0.06,9.81
1447550885646170000.00,0.00,0.01,0.99,0.16,0.00,-0.12,0.01,0.03,0.06,9.82
1447550885666170000.00,0.00,0.01,0.99,0.16,-0.01,-0.12,0.01,0.03,0.05,9.85
1447550885686180000.00,0.00,0.01,0.99,0.16,-0.02,-0.11,-0.01,0.02,0.03,9.87
1447550885706170000.00,0.00,0.01,0.99,0.16,-0.02,-0.10,-0.02,0.00,0.03,9.86
1447550885726170000.00,0.00,0.01,0.99,0.16,-0.03,-0.09,-0.02,-0.01,0.02,9.88
1447550885746180000.00,0.00,0.01,0.99,0.16,-0.04,-0.08,-0.03,0.00,-0.02,9.85
1447550885766170000.00,0.00,0.01,0.99,0.16,-0.03,-0.07,-0.05,0.01,-0.02,9.83
1447550885786170000.00,0.01,0.01,0.99,0.16,-0.03,-0.05,-0.05,0.01,-0.03,9.80
1447550885806180000.00,0.01,0.01,0.99,0.16,-0.03,-0.06,-0.06,0.09,-0.05,9.81
1447550885826130000.00,0.01,0.01,0.99,0.16,-0.02,-0.05,-0.05,0.14,-0.07,9.81
1447550885846170000.00,0.01,0.01,0.99,0.16,-0.02,-0.04,-0.06,0.18,-0.07,9.82
1447550885866180000.00,0.01,0.01,0.99,0.16,-0.01,-0.03,-0.06,0.23,-0.05,9.84
1447550885886170000.00,0.01,0.01,0.99,0.16,0.01,-0.03,-0.05,0.24,-0.05,9.85
1447550885906160000.00,0.01,0.01,0.99,0.17,0.02,-0.01,-0.05,0.26,-0.04,9.86
1447550885926130000.00,0.01,0.01,0.99,0.17,0.04,0.02,-0.06,0.27,-0.02,9.88
1447550885946170000.00,0.01,0.01,0.99,0.17,0.05,0.02,-0.07,0.27,-0.02,9.85
1447550885966170000.00,0.01,0.01,0.99,0.17,0.08,0.03,-0.07,0.31,-0.02,9.85
1447550885986170000.00,0.01,0.01,0.99,0.17,0.11,0.04,-0.07,0.30,-0.01,9.83
1447550886006170000.00,0.01,0.01,0.99,0.17,0.13,0.05,-0.07,0.30,0.01,9.84
1447550886026100000.00,0.01,0.01,0.99,0.17,0.16,0.05,-0.07,0.31,0.01,9.82
1447550886046140000.00,0.01,0.01,0.98,0.17,0.18,0.06,-0.08,0.33,0.03,9.80
1447550886066170000.00,0.01,0.02,0.98,0.17,0.18,0.06,-0.07,0.41,0.06,9.80
1447550886086160000.00,0.01,0.02,0.98,0.17,0.19,0.06,-0.07,0.50,0.09,9.77
1447550886106180000.00,0.01,0.02,0.98,0.18,0.19,0.06,-0.06,0.52,0.14,9.79
1447550886126170000.00,0.01,0.02,0.98,0.18,0.18,0.06,-0.06,0.51,0.16,9.80
1447550886146170000.00,0.01,0.02,0.98,0.18,0.18,0.06,-0.05,0.51,0.20,9.80
1447550886166160000.00,0.01,0.03,0.98,0.18,0.16,0.06,-0.05,0.50,0.20,9.77
1447550886186160000.00,0.01,0.03,0.98,0.18,0.14,0.05,-0.05,0.46,0.22,9.76
1447550886206170000.00,0.01,0.03,0.98,0.18,0.11,0.05,-0.04,0.44,0.26,9.79
1447550886226160000.00,0.01,0.03,0.98,0.18,0.09,0.04,-0.03,0.38,0.27,9.75
1447550886246170000.00,0.00,0.03,0.98,0.18,0.06,0.03,-0.03,0.35,0.28,9.79
1447550886266160000.00,0.00,0.03,0.98,0.18,0.04,0.04,-0.02,0.29,0.31,9.77
1447550886286160000.00,0.00,0.03,0.98,0.18,0.03,0.04,-0.01,0.26,0.34,9.77
1447550886306170000.00,0.00,0.03,0.98,0.18,0.02,0.05,-0.01,0.21,0.36,9.75
1447550886326160000.00,0.00,0.03,0.98,0.18,0.00,0.03,-0.01,0.14,0.36,9.76
1447550886346160000.00,0.00,0.03,0.98,0.18,0.00,0.04,-0.01,0.08,0.36,9.76
1447550886366170000.00,0.00,0.03,0.98,0.18,0.01,0.03,-0.01,0.06,0.36,9.76
1447550886386170000.00,0.00,0.03,0.98,0.18,0.00,0.03,0.00,0.04,0.34,9.75
1447550886406160000.00,0.00,0.03,0.98,0.18,0.00,0.03,-0.01,0.03,0.36,9.75
1447550886426170000.00,0.00,0.03,0.98,0.18,0.00,0.02,-0.01,0.02,0.39,9.78
1447550886446150000.00,0.00,0.03,0.98,0.18,0.02,0.03,-0.01,0.00,0.38,9.76
1447550886466160000.00,0.00,0.03,0.98,0.18,0.03,0.02,-0.01,0.03,0.37,9.77
1447550886486170000.00,0.00,0.03,0.98,0.19,0.03,0.02,-0.01,0.05,0.41,9.79
1447550886506170000.00,0.00,0.03,0.98,0.19,0.04,0.01,-0.01,0.09,0.43,9.85
1447550886526160000.00,0.00,0.03,0.98,0.19,0.05,0.02,-0.01,0.13,0.47,9.84
1447550886546160000.00,0.00,0.03,0.98,0.19,0.04,0.02,-0.01,0.15,0.49,9.86
1447550886566160000.00,0.00,0.03,0.98,0.19,0.04,0.03,-0.01,0.14,0.50,9.87
1447550886586140000.00,0.00,0.03,0.98,0.19,0.03,0.04,-0.01,0.10,0.47,9.86
1447550886606160000.00,0.00,0.03,0.98,0.19,0.03,0.04,-0.02,0.03,0.48,9.85
1447550886626160000.00,0.00,0.03,0.98,0.19,0.03,0.04,-0.02,-0.04,0.48,9.82
1447550886646160000.00,0.00,0.03,0.98,0.19,0.03,0.04,-0.02,-0.10,0.50,9.80
1447550886666150000.00,0.00,0.03,0.98,0.19,0.03,0.05,-0.02,-0.15,0.51,9.78
1447550886686160000.00,0.00,0.03,0.98,0.19,0.04,0.05,-0.02,-0.18,0.51,9.82
1447550886706140000.00,0.00,0.03,0.98,0.19,0.03,0.05,-0.03,-0.19,0.51,9.84
1447550886726160000.00,0.00,0.04,0.98,0.19,0.04,0.06,-0.03,-0.17,0.54,9.85
1447550886746160000.00,0.00,0.04,0.98,0.19,0.04,0.06,-0.04,-0.12,0.54,9.85
1447550886766160000.00,0.00,0.04,0.98,0.20,0.04,0.08,-0.04,-0.08,0.55,9.88
1447550886786160000.00,0.00,0.04,0.98,0.20,0.02,0.08,-0.03,-0.06,0.56,9.87
1447550886806310000.00,0.00,0.04,0.98,0.20,0.02,0.09,-0.04,-0.03,0.55,9.88
1447550886826170000.00,0.00,0.04,0.98,0.20,0.01,0.10,-0.03,-0.03,0.54,9.87
1447550886846160000.00,-0.01,0.04,0.98,0.20,0.00,0.10,-0.03,-0.01,0.54,9.87
1447550886866160000.00,-0.01,0.04,0.98,0.20,-0.01,0.10,-0.02,-0.01,0.53,9.87
1447550886886160000.00,-0.01,0.04,0.98,0.20,-0.02,0.10,-0.01,-0.03,0.52,9.85
1447550886906150000.00,-0.01,0.04,0.98,0.20,-0.04,0.11,-0.01,-0.08,0.50,9.83
1447550886926160000.00,-0.01,0.04,0.98,0.20,-0.05,0.11,0.00,-0.10,0.49,9.84
1447550886946160000.00,-0.01,0.04,0.98,0.20,-0.07,0.11,0.01,-0.12,0.47,9.81
1447550886966160000.00,-0.01,0.04,0.98,0.20,-0.07,0.11,0.01,-0.13,0.45,9.79
1447550886986160000.00,-0.01,0.03,0.98,0.20,-0.09,0.10,0.03,-0.18,0.45,9.79
1447550887006160000.00,-0.01,0.03,0.98,0.20,-0.09,0.08,0.03,-0.19,0.41,9.79
1447550887026160000.00,-0.01,0.03,0.98,0.20,-0.11,0.09,0.03,-0.23,0.36,9.78
1447550887046170000.00,-0.02,0.03,0.98,0.20,-0.11,0.09,0.04,-0.25,0.34,9.80
1447550887066160000.00,-0.02,0.03,0.98,0.20,-0.11,0.07,0.05,-0.26,0.31,9.78
1447550887086160000.00,-0.02,0.03,0.98,0.20,-0.11,0.07,0.05,-0.27,0.29,9.79
1447550887106160000.00,-0.02,0.03,0.98,0.20,-0.13,0.08,0.05,-0.27,0.27,9.79
1447550887126160000.00,-0.02,0.03,0.98,0.20,-0.14,0.06,0.06,-0.24,0.25,9.79
1447550887146160000.00,-0.02,0.03,0.98,0.20,-0.14,0.07,0.06,-0.23,0.23,9.79
1447550887166160000.00,-0.02,0.03,0.98,0.20,-0.15,0.05,0.05,-0.21,0.19,9.81
1447550887186160000.00,-0.02,0.02,0.98,0.20,-0.15,0.04,0.05,-0.21,0.17,9.82
1447550887206160000.00,-0.02,0.02,0.98,0.20,-0.15,0.03,0.06,-0.24,0.13,9.83
1447550887226160000.00,-0.02,0.02,0.98,0.20,-0.15,0.04,0.06,-0.26,0.10,9.84
1447550887246160000.00,-0.02,0.02,0.98,0.20,-0.14,0.04,0.05,-0.30,0.07,9.83
1447550887266160000.00,-0.02,0.02,0.98,0.20,-0.14,0.03,0.04,-0.32,0.04,9.83
1447550887286140000.00,-0.02,0.02,0.98,0.20,-0.14,0.03,0.04,-0.34,0.01,9.82
1447550887306160000.00,-0.02,0.02,0.98,0.20,-0.14,0.04,0.05,-0.33,-0.02,9.84
1447550887326160000.00,-0.02,0.01,0.98,0.20,-0.14,0.03,0.04,-0.35,-0.05,9.83
1447550887346150000.00,-0.03,0.01,0.98,0.20,-0.13,0.04,0.04,-0.33,-0.07,9.86
1447550887366270000.00,-0.03,0.01,0.98,0.20,-0.12,0.04,0.04,-0.30,-0.09,9.86
1447550887386160000.00,-0.03,0.01,0.98,0.20,-0.13,0.04,0.03,-0.29,-0.10,9.88
1447550887406170000.00,-0.03,0.01,0.98,0.20,-0.12,0.04,0.04,-0.28,-0.13,9.89
1447550887426300000.00,-0.03,0.01,0.98,0.20,-0.10,0.05,0.03,-0.27,-0.16,9.91
1447550887446280000.00,-0.03,0.01,0.98,0.20,-0.09,0.04,0.02,-0.28,-0.19,9.90
1447550887466270000.00,-0.03,0.01,0.98,0.20,-0.08,0.04,0.02,-0.27,-0.20,9.89
1447550887486310000.00,-0.03,0.01,0.98,0.20,-0.08,0.04,0.02,-0.28,-0.21,9.87
1447550887506300000.00,-0.03,0.00,0.98,0.20,-0.06,0.04,0.02,-0.31,-0.23,9.88
1447550887526280000.00,-0.03,0.00,0.98,0.20,-0.05,0.04,0.00,-0.35,-0.23,9.88
1447550887546280000.00,-0.03,0.00,0.98,0.20,-0.04,0.03,0.00,-0.36,-0.24,9.87
1447550887566270000.00,-0.03,0.00,0.98,0.20,-0.03,0.03,0.00,-0.34,-0.25,9.85
1447550887586290000.00,-0.03,0.00,0.98,0.20,-0.03,0.03,-0.01,-0.35,-0.26,9.85
1447550887606280000.00,-0.03,0.00,0.98,0.20,-0.01,0.03,-0.01,-0.36,-0.26,9.84
1447550887626280000.00,-0.03,0.00,0.98,0.20,0.00,0.03,-0.02,-0.38,-0.27,9.85
1447550887646260000.00,-0.03,0.00,0.98,0.20,0.00,0.03,-0.02,-0.40,-0.28,9.83
1447550887666280000.00,-0.03,0.00,0.98,0.20,0.00,0.02,-0.02,-0.42,-0.29,9.82
1447550887686260000.00,-0.03,0.00,0.98,0.21,0.01,0.01,-0.02,-0.43,-0.28,9.80
1447550887706290000.00,-0.03,0.00,0.98,0.21,0.01,0.02,-0.03,-0.46,-0.28,9.78
1447550887726280000.00,-0.03,0.00,0.98,0.21,0.02,0.01,-0.03,-0.48,-0.28,9.77
1447550887746300000.00,-0.03,0.00,0.98,0.21,0.02,0.02,-0.04,-0.48,-0.27,9.77
1447550887766280000.00,-0.03,0.00,0.98,0.21,0.02,0.00,-0.05,-0.51,-0.28,9.74
1447550887786280000.00,-0.03,0.00,0.98,0.21,0.01,0.00,-0.04,-0.50,-0.28,9.74
1447550887806280000.00,-0.03,0.00,0.98,0.21,0.01,0.00,-0.05,-0.48,-0.27,9.75
1447550887826280000.00,-0.03,0.00,0.98,0.21,0.01,0.00,-0.05,-0.48,-0.29,9.77
1447550887846280000.00,-0.03,0.00,0.98,0.21,0.00,0.01,-0.05,-0.46,-0.31,9.79
1447550887866240000.00,-0.03,0.00,0.98,0.21,0.00,0.00,-0.05,-0.45,-0.32,9.82
1447550887886290000.00,-0.03,0.00,0.98,0.21,0.00,0.02,-0.05,-0.44,-0.34,9.80
1447550887906280000.00,-0.03,0.00,0.98,0.21,0.01,0.01,-0.05,-0.44,-0.34,9.81
1447550887926280000.00,-0.03,0.00,0.98,0.22,-0.01,0.02,-0.04,-0.43,-0.36,9.81
1447550887946290000.00,-0.03,0.00,0.98,0.22,0.00,0.03,-0.03,-0.42,-0.38,9.81
1447550887966250000.00,-0.03,0.00,0.98,0.22,0.00,0.03,-0.03,-0.41,-0.38,9.82
1447550887986270000.00,-0.03,0.00,0.98,0.22,0.00,0.04,-0.02,-0.40,-0.38,9.84
1447550888006270000.00,-0.03,0.00,0.98,0.22,0.00,0.05,-0.01,-0.40,-0.39,9.84
1447550888026280000.00,-0.03,0.00,0.98,0.22,-0.01,0.05,0.00,-0.37,-0.40,9.82
1447550888046270000.00,-0.03,0.00,0.98,0.22,0.00,0.07,0.01,-0.37,-0.41,9.83
1447550888066250000.00,-0.03,0.00,0.98,0.22,0.00,0.06,0.02,-0.37,-0.41,9.84
1447550888086270000.00,-0.04,0.00,0.98,0.22,-0.01,0.06,0.02,-0.39,-0.42,9.82
1447550888106260000.00,-0.04,0.00,0.98,0.22,-0.01,0.07,0.03,-0.40,-0.41,9.83
1447550888126280000.00,-0.04,0.00,0.97,0.22,0.00,0.06,0.03,-0.41,-0.40,9.82
